t,x,y,event_type,vel,
1,105.66,71.475,1,4.4156
1,105.97,71.054,1,5.9405
1,106.43,70.774,1,3.9674
1,106.43,70.828,1,1.6841
1,106.2,70.962,1,0.88994
1,106.14,71.163,1,2.9584
1,106.01,71.182,1,4.2542
1,106.07,71.283,1,6.3728
1,106.08,71.643,1,6.943
1,105.96,71.96,1,6.6561
1,106.15,72.372,1,6.8267
1,106.21,72.762,1,6.2505
1,106.34,73.133,1,4.1056
1,106.68,73.134,1,2.2639
1,106.72,72.885,1,4.8976
1,106.8,72.464,1,5.5497
1,106.77,72.177,1,3.3056
1,106.78,71.914,1,1.6672
1,106.75,71.922,1,0.82954
1,106.78,72.023,1,2.1634
1,106.68,72.427,1,3.077
1,106.61,72.638,1,2.3012
1,106.27,72.62,1,3.4283
1,106.09,72.41,1,3.7628
1,106.09,71.926,1,1.556
1,106.26,71.733,1,0.78778
1,106.24,71.893,1,2.2343
1,106.13,72.108,1,3.529
1,106.09,72.497,1,5.9047
1,106.23,72.831,1,6.246
1,106.53,72.974,1,4.7986
1,106.77,73.033,1,3.8178
1,107,72.8,1,3.4758
1,107.22,73.028,1,4.9217
1,107.11,73.419,1,5.5978
1,106.65,73.749,1,5.5234
1,106.38,73.943,1,4.8131
1,106.34,74.047,1,4.6185
1,106.38,74.115,1,2.8352
1,106.27,74.348,1,2.485
1,106.19,74.202,1,7.0979
1,106.25,73.826,1,8.1785
1,106.43,73.4,1,9.2196
1,106.57,72.905,1,10.374
1,106.92,72.251,1,11.641
1,107.44,71.679,1,9.993
1,107.79,71.565,1,6.4826
1,108.06,71.822,1,4.1401
1,108.12,72.003,1,4.2622
1,107.99,72.165,1,4.2747
1,107.84,72.425,1,6.5057
1,107.71,72.779,1,8.3387
1,107.64,73.25,1,6.8862
1,107.54,73.609,1,3.9947
1,107.38,73.669,1,4.2346
1,107.17,73.49,1,5.0419
1,106.87,73.117,1,5.4575
1,106.69,72.669,1,5.8147
1,106.66,72.246,1,8.0217
1,107.07,71.939,1,8.9188
1,107.71,71.913,1,7.2738
1,108.22,72.048,1,4.8789
1,108.46,72.014,1,2.8544
1,108.3,72.02,1,1.914
1,108.12,71.965,1,2.9521
1,108,71.853,1,3.472
1,108.16,71.816,1,3.9099
1,108.43,71.482,1,4.9504
1,108.55,71.182,1,5.1329
1,108.44,71.031,1,5.0406
1,107.98,70.802,1,4.9258
1,107.52,70.643,1,4.4546
1,107.27,70.626,1,2.1058
1,107.34,70.592,1,2.4091
1,107.93,70.619,1,4.533
1,108.27,70.512,1,4.3111
1,108.34,70.384,1,2.9993
1,108.46,70.337,1,1.1399
1,108.27,70.316,1,1.4315
1,108.37,70.399,1,3.4222
1,108.25,70.717,1,5.3743
1,107.97,70.884,1,5.4093
1,107.81,71.046,1,4.9707
1,107.22,71.129,1,3.1452
1,106.96,70.822,1,5.608
1,107.21,70.477,1,8.4969
1,107.53,69.989,1,9.9806
1,108.34,69.464,1,10.508
1,108.82,69.39,1,11.231
1,109.28,69.383,1,10.09
1,109.81,69.7,1,7.1593
1,109.83,70.01,1,2.9358
1,110.02,70.081,1,2.6314
1,110.01,70.124,1,5.2753
1,109.61,69.991,1,8.3607
1,109.16,69.932,1,12.19
1,108.07,70.129,1,12.229
1,107.32,70.377,1,6.9531
1,107.16,70.531,1,3.2987
1,107.31,70.626,1,2.9592
1,107.89,70.596,1,3.6314
1,108.42,70.657,1,1.1681
1,108.55,70.63,1,0.88596
1,108.5,70.689,1,3.9458
1,107.71,70.786,1,8.3158
1,106.97,70.942,1,8.1802
1,106.52,70.829,1,4.1353
1,106.47,70.762,1,1.3817
1,106.91,70.652,1,3.7858
1,107.5,70.568,1,1.9538
1,107.66,70.469,1,2.2818
1,107.61,70.453,1,5.0824
1,106.99,70.475,1,6.0372
1,106.22,70.403,1,3.6738
1,105.76,70.318,1,1.0712
1,105.87,70.355,1,5.1825
1,106.53,70.462,1,10.579
1,107.6,70.708,1,11.753
1,108.36,71.031,1,9.952
1,108.82,71.238,1,5.5719
1,108.72,71.268,2,1.6393
1,108.22,70.955,2,5.5496
1,107.85,70.811,2,8.7335
1,107.45,70.956,2,11.432
1,107.07,71.277,2,14.442
1,106.7,71.85,2,16.94
1,105.92,72.273,2,20.034
1,105.05,72.519,2,22.595
1,104.09,72.762,2,27.385
1,102.84,72.668,2,34.1
1,101.45,72.594,2,39.74
1,99.654,72.246,2,44.13
1,97.546,71.715,2,45.311
1,95.398,71.032,2,45.099
1,93.301,70.29,2,44.041
1,91.545,69.701,2,40.776
1,90.143,69.492,2,34.688
1,88.87,69.481,2,28.05
1,87.88,69.655,2,23.615
1,86.853,69.618,2,19.143
1,86.028,69.628,2,15.436
1,85.471,69.561,2,9.0043
1,85.255,69.533,2,3.3549
1,85.405,69.365,0,5.365
1,85.842,69.219,0,8.0537
1,86.489,68.972,0,6.6038
1,87.078,68.755,0,4.3418
1,87.205,68.59,0,1.5976
1,87.112,68.61,0,6.2465
1,86.557,69.005,0,10.745
1,86.026,69.785,0,11.285
1,85.848,70.451,0,10.495
1,86.246,71.104,0,9.5473
1,86.812,71.459,0,6.7579
1,87.042,71.594,0,3.0275
1,87.032,71.466,0,1.2035
1,86.762,71.165,0,3.7066
1,86.362,70.981,0,4.5636
1,86.132,70.917,0,3.7592
1,86.199,70.689,0,2.9114
1,86.392,70.6,0,1.4287
1,86.39,70.688,0,2.2415
1,86.094,70.882,0,2.3878
1,85.884,71.075,0,1.7502
1,85.831,71.173,0,2.2745
1,85.841,71.249,0,1.7051
1,85.816,71.261,0,3.4363
1,85.948,71.039,0,7.7559
1,86.092,70.571,0,8.6122
1,86.118,70.059,0,7.3908
1,86.124,69.638,0,5.8913
1,86.343,69.354,0,6.5726
1,86.855,69.246,0,8.6948
1,87.245,69.576,0,9.7736
1,87.507,70.139,0,11.419
1,87.939,70.724,0,11.497
1,88.344,71.149,0,8.3936
1,88.354,71.475,0,5.0911
1,88.448,71.604,0,2.4835
1,88.386,71.407,0,3.6365
1,88.504,70.959,0,3.9225
1,88.619,70.732,0,3.6552
1,88.825,70.644,0,3.5833
1,89.145,70.644,0,2.3306
1,89.21,70.722,0,2.6943
1,89.153,71.017,0,2.618
1,89.134,71.267,0,0.74313
1,88.992,71.207,0,4.0493
1,88.787,70.888,0,6.1117
1,88.598,70.549,0,5.8913
1,88.749,70.166,0,5.6291
1,89.001,69.848,0,8.0545
1,89.481,69.704,0,7.1015
1,90.158,69.867,0,5.798
1,90.401,70.298,0,5.2964
1,90.578,70.577,0,3.1148
1,90.338,70.543,0,1.7505
1,90.191,70.471,0,2.0456
1,90.047,70.286,0,2.2051
1,89.914,70.283,0,2.258
1,90.018,70.297,0,1.4738
1,90.058,70.364,0,3.5164
1,89.963,70.663,0,5.1564
1,90.085,70.87,0,6.0179
1,90.088,71.049,0,6.2371
1,90.503,71.504,0,6.0176
1,90.776,71.64,0,4.3097
1,90.953,71.662,0,3.8039
1,90.958,71.611,0,3.3366
1,91.092,71.597,0,2.0467
1,91.139,71.755,0,1.8751
1,90.99,71.867,0,2.9541
1,90.554,72.05,0,3.3422
1,90.492,72.012,0,4.6762
1,90.584,71.524,0,7.3796
1,90.873,70.995,0,8.6161
1,91.233,70.549,0,9.077
1,91.537,70.097,0,7.5248
1,91.525,69.847,0,4.9336
1,91.103,69.773,0,5.8482
1,90.388,69.891,0,7.2272
1,89.897,69.933,0,5.7269
1,89.789,69.89,0,4.0565
1,90.102,69.867,0,4.2853
1,90.202,69.705,0,5.3149
1,89.82,69.295,0,5.3105
1,89.467,69.281,0,5.28
1,89.013,69.322,0,5.7879
1,88.605,69.54,0,6.0143
1,88.454,69.957,0,4.6978
1,88.508,70.022,0,3.1434
1,88.716,70.094,0,3.646
1,88.894,70.082,0,1.534
1,88.793,69.91,0,0.32724
1,88.838,70.078,0,1.419
1,88.804,70.049,0,0.85033
1,88.653,70.204,0,1.8825
1,88.896,70.277,0,1.2314
1,88.906,70.161,0,2.0343
1,88.943,70.079,0,2.6346
1,89.002,69.941,0,2.3466
1,88.782,69.904,0,3.9544
1,88.445,69.838,0,2.7379
1,88.185,69.826,0,3.148
1,87.913,69.937,0,2.4889
1,88.134,69.912,0,1.6139
1,88.231,69.858,0,1.1644
1,88.405,69.677,0,2.0692
1,88.409,69.541,0,1.7969
1,88.36,69.536,0,0.82895
1,88.353,69.487,0,3.3816
1,88.229,69.692,0,2.9692
1,87.937,69.939,0,1.6595
1,87.863,70.01,0,1.2396
1,87.854,69.885,0,3.8605
1,88.013,69.627,0,5.1652
1,88.105,69.22,0,5.8627
1,88.108,68.792,0,6.0891
1,88.111,68.443,0,3.0932
1,87.686,68.389,0,1.6144
1,87.445,68.623,0,3.9948
1,87.551,68.997,0,5.1461
1,87.841,69.453,0,5.5531
1,88.231,69.623,0,8.4808
1,88.741,69.614,0,8.3964
1,89.199,69.45,0,5.4816
1,89.445,69.193,0,2.8749
1,89.358,69.03,0,0.61436
1,89.22,69.211,0,0.93337
1,89.091,69.37,0,2.5613
1,88.992,69.604,0,3.8107
1,88.856,69.679,0,4.6436
1,88.862,69.835,0,2.9007
1,88.845,69.906,0,2.4122
1,88.608,69.838,0,3.3988
1,88.395,69.548,0,4.4998
1,88.407,69.273,0,4.789
1,88.782,68.982,0,6.5289
1,89.43,68.845,0,6.7767
1,89.984,68.931,0,6.2091
1,90.203,69.347,0,5.3087
1,90.202,69.631,0,5.9049
1,89.934,69.846,0,6.295
1,89.676,70.134,0,4.3429
1,89.581,70.278,0,2.5095
1,89.681,70.32,0,3.2414
1,89.707,70.086,0,4.5359
1,89.376,69.995,0,4.929
1,88.973,70.078,0,4.9711
1,88.635,70,0,3.7678
1,88.382,70.115,0,1.8767
1,88.335,70.298,0,1.4021
1,88.527,70.36,0,4.8199
1,89.076,70.22,0,7.4292
1,89.71,69.832,0,5.1723
1,89.741,69.662,0,4.0434
1,89.632,69.615,0,4.5102
1,89.289,69.425,0,4.9688
1,88.851,69.276,0,4.4096
1,88.577,69.025,0,3.3018
1,88.555,69.04,0,2.7467
1,88.672,68.965,0,1.0847
1,88.955,68.93,0,4.6599
1,89.223,69.015,0,1.407
1,89.308,69.072,0,3.153
1,89.191,69.144,0,6.7643
1,88.727,69.307,0,8.3314
1,88.293,69.406,0,8.2586
1,87.913,69.635,0,9.4199
