x,y,
265.3,64.16
266.99,64.05
267.45,63.88
267.02,64.31
266.91,64.35
266.63,63.86
266.02,64.03
265.92,63.87
266.38,64.85
266.43,64.88
266.92,64.85
266.16,65.51
265.55,64.95
265.48,64.76
265.15,65.09
265.38,64.43
264.73,64.79
264.91,65.13
265.43,65.16
266.17,64.93
265.66,64.66
265.06,64.65
265.68,64.4
265.98,64.43
266.11,64.65
266.66,64.83
266.4,64.82
266.54,65.24
266.43,64.51
266.56,64.46
267.14,63.73
265.56,63.7
264.99,63.91
264.85,63.56
265.6,64.04
265.59,63.89
264.68,64.07
264.77,63.47
264.84,63.18
265.04,62.93
265.38,63.76
265.65,63.81
265.16,64.11
265.46,64.08
265.58,63.97
265.73,64.88
265.67,65
265.11,65.49
265.68,64.22
265.8,63.43
265.71,63.55
265.11,63.54
265.98,63.73
266.57,63.65
265.86,63.77
265.44,64.17
265.23,64.41
265.41,64.43
265.14,64.47
265.1,64.38
265.28,64.25
264.85,64.17
264.57,63.62
264.99,63.08
264.04,63.26
263.52,64.16
262.75,64.01
262.67,64.79
262.7,65.68
263.48,66.09
264.37,65.8
265.13,64.92
264.87,65.57
265.45,64.91
265.19,65.27
264.65,65.37
264.5,64.91
264.67,64.71
264.5,63.96
265.05,64.67
265.27,64.33
265.57,63.34
264.61,63.55
264.24,64.31
264.44,64.52
265.31,64.17
265.33,64.01
265.31,64.44
265.83,63.91
264.65,64.32
264.36,63.66
264.91,63.74
264.75,63.32
265.1,63.73
264.7,64.6
264.39,65.12
263.64,65.23
263.72,65.72
264,65.11
264.08,64.96
264.21,64.54
264.3,64.08
264.11,63.35
263.84,63.4
263.28,63.36
263.85,63.69
264.94,63.21
264.42,63.81
264.36,63.71
264.1,62.94
264.47,62.35
264.85,62.05
263.78,62.41
263.56,62.85
263.03,63.39
263.06,63.86
263.79,64.23
263.85,63.98
263.93,63.47
264.68,63.66
264.87,63.11
265.5,63.01
265.83,63.19
264.87,63.04
265.52,63.1
265.7,63.02
265.7,62.65
264.94,62.46
264.64,63.34
264.39,63.54
264.45,63.31
264.29,63.6
263.82,63.79
263.93,63.55
264.02,63.18
264.26,62.69
264.14,62.13
264.39,62.34
264.03,62.67
264.08,62.63
263.74,63.2
263.72,63.1
263.61,62.73
263.38,62.35
263.79,62.77
264.8,62.42
266.13,61.79
268.92,61.69
270.58,61.38
272.66,61.36
274.9,60.25
278.07,59.7
280.99,58.59
282.64,57.67
284.04,57.34
284.67,57.83
285.02,58.62
285.69,58.72
286.34,59.06
287.09,59.93
288.41,60.37
290.05,60.67
291.65,60.95
292.22,61.17
293,61.03
293.43,61.03
296.13,60.06
296.06,59.43
297.06,58.35
297.22,57.74
298.72,57.89
299.86,57.87
299.7,57.18
299.55,56.86
299.05,56.75
298.78,57.56
298.56,58.07
298.56,57.93
297.58,58.04
297.07,57.92
297.36,57.47
297.54,57
297.46,55.27
296.56,55.4
296.28,55.82
296.26,57.03
297.03,56.2
297.51,55.84
297.34,55.99
297.08,55.94
297.43,56.04
297.93,55.24
297.8,55.14
297.55,55.16
296.55,55.69
297.9,54.89
297.99,54.65
298.46,54.52
298.07,54.3
297.69,54.98
297.29,55.29
297.11,55.27
297.54,55.49
297.32,55.33
296.63,54.94
296.85,54.33
296.8,54.83
297.45,54.77
298.06,55.21
297.63,55.74
298.15,54.86
297.79,54.67
297.94,54.19
297.77,53.88
297.65,55.08
297.29,55.55
297.52,55.37
297.46,55.25
297.66,55.63
297.03,55.68
296.78,55.35
296.86,55.56
296.84,55.43
296.99,55.33
296.38,54.67
295.82,55.16
295.79,55.06
295.56,54.64
295.57,54.98
295.29,55.56
295.34,55.19
295.27,55.43
295.16,55.36
296.03,54.83
295.67,54.91
295.57,54.11
294.67,54.35
293.81,54.57
293.6,54.95
293.9,55.24
293.05,55.24
294.44,55.23
294.38,55.45
294.69,55.72
295.35,55.11
295.35,54.8
294.86,55.05
294.49,54.76
295.11,54.87
294.79,55.02
294.86,55.44
294.8,55.59
294.46,54.94
294.6,54.69
294.23,55.05
293.12,54.82
293.44,54.87
293.06,55.17
293.14,55.2
292.6,55.01
292.01,55.09
292.43,54.61
292.31,54.44
291.85,55.43
291.95,55.13
292.16,55.28
293.1,55.04
294.63,54.85
294.87,54.59
294.87,54.45
294.6,54.46
294.16,54.18
294.26,54.44
294.11,55.56
293.97,55.12
294.58,54.35
293.48,54.42
293.22,54.31
293.77,55.05
293.35,55.33
294,55.43
293.61,55.51
294.01,54.81
293.94,54.62
294.14,55.12
294.89,54.91
294.82,54.73
294.13,54.53
293.47,54.78
293.3,55.31
293.7,55.03
295.12,54.43
295.95,53.52
295.11,53.88
294.74,54.33
295,54.02
294.14,53.93
294.03,53.92
294.53,53.54
294.91,53.49
295.03,53.08
294.95,53.21
295.8,53.26
296.38,53.22
295.91,52.89
295.6,52.78
295.76,52.39
295.82,52.83
296.58,52.77
296.68,52.8
297.26,52.13
297.64,52.03
298.54,51.43
298.24,51.56
297.59,52.36
298.11,51.59
297.88,52.82
297.94,53.19
297.96,53.13
297.75,53.25
297.87,53.27
297.59,53.17
297.31,52.86
298.26,52.86
297.97,53.45
298.03,53.76
298.26,53.72
298.04,55.12
298.18,54.3
298.25,54.41
297.39,54.48
298.45,53.97
298.15,53.95
298.04,53.83
297.85,53.94
298.35,54.36
298.68,54.87
297.93,54.15
298.35,54.19
298.44,54.34
297.61,54.48
297.83,54.44
297.66,55.08
297.76,54.49
298.51,54.67
298.3,54.66
298.01,54.95
297.91,55.4
298.26,54.59
298.94,54.33
298.25,54.89
297.61,54.42
298.18,54.28
298.79,54.51
298.86,54.89
298.57,55.11
298.8,55.7
298.05,55.16
298.59,55.24
297.8,55.07
297.8,54.67
298.21,54.37
298.16,54.52
298.4,55.14
298.33,55.68
297.92,56.18
298.51,55.7
298.4,54.59
298.38,55.17
297.62,54.87
297.79,55.39
296.72,55.85
296.77,55.67
296.64,55.28
296.81,55.38
297.49,55.32
297.26,55.66
297.57,55.74
297.56,55.22
296.82,55.34
297.06,55.72
297.1,55.94
296.29,56.03
297.13,55.27
297.31,54.71
297.47,53.72
296.99,53.47
297.04,53.38
297.73,53.77
297.45,54.17
297.89,54.15
297.44,55.07
296.5,54.71
296.39,55.05
296.44,55.17
297.21,54.78
296.55,54.18
296.54,53.74
295.77,53.99
295.97,55.06
296.21,55.06
296.01,54.85
295.76,54.57
295.89,53.89
296.06,54.43
296.9,54.07
296.62,54.2
297.03,54.27
296.13,54.48
295.53,54.78
296.27,55.61
296.41,55.81
297.12,55.32
296.3,54.79
296.36,54.73
296,54.46
296.11,54.85
296.18,54.86
296.31,54.78
297.21,54.53
297.31,53.46
297.26,53.32
298.12,53.67
297.82,54.24
297.55,54.61
297.33,53.96
297.14,54.4
296.29,53.57
296.03,53.54
296.75,54.25
296.02,54.24
297.25,53.95
297.34,54.45
297.41,54.58
296.9,54.62
297.65,54.22
298.19,53.56
297.45,53.11
297.17,53.19
296.76,52.7
295.79,52.44
295.44,52.61
294.24,53.1
292.75,53.24
291.91,53.38
290.79,54.27
288.61,54.67
285.66,55.08
283.51,55.88
281.89,56.7
279.42,56.61
279.58,55.04
278.99,54.07
277.98,53.44
275.67,53.54
272.14,54.97
269.99,55.36
268.94,56.12
267.9,56.1
267.03,57.29
265.34,58.43
263.94,58.56
263.82,59.11
263.03,57.92
261.6,56.68
260.49,56.88
260.11,56.28
260.17,57.12
259.34,57.47
258.78,57.16
257.56,57.44
257,58.24
256.32,59.03
255.81,59.48
255.85,59.23
255.52,59.05
255.23,58.53
254.77,58.08
255.88,57.9
256.55,57.89
256.69,58.49
256.37,58.38
256.59,58.82
256.28,58.32
255.83,58.75
256.03,58.93
255.52,59.24
255,58.79
255.85,58.97
255.98,58.75
255.93,58.46
255.36,59
254.3,59.13
254.46,59.9
254.59,59.69
254.36,59.66
254.39,60.15
255.1,60.21
254.73,60.82
254.37,60.71
255.06,59.44
253.94,60.05
253.65,59.11
253.54,59.18
253.91,58.64
255.08,58.68
255.77,59.11
255.62,59.49
254.64,59.19
255.14,58.49
255.21,58.21
255.22,58.38
255.28,58.24
254.72,58.97
255.09,58.72
255.6,58.62
255.07,58.41
254.81,58.62
254.63,58.86
254.23,58.17
254.4,58.19
254.44,57.97
255.2,58.65
255.77,58.63
256.41,58.55
257.43,58.73
257.31,58.4
257.02,58.81
256.73,59.05
256.89,58.73
257.71,58.6
258.33,58
257.65,57.76
256.57,57.76
256.58,58.66
255.61,59.38
256.19,59.15
256.47,59.5
256.69,59.23
256.68,57.76
256.91,57.85
256.58,57.99
256.89,58.68
256.9,59.65
256.07,59.77
256.38,59.56
257.14,58.41
256.91,58.47
258.05,58.79
258.08,59.11
257.92,59.14
258.1,58.41
257.44,58.15
256.62,58.33
255.46,58.94
255.44,59.82
255.36,59.27
255.44,59.46
256.59,58.98
257.18,59.24
258.64,59.01
257.97,59.14
257.97,59.29
256.15,59.15
256.42,58.65
257.48,58.33
258.27,58.08
258.29,58.25
257.9,59.55
257.08,60
256.58,59.63
257.48,59.61
256.82,59.55
256.85,59.13
256.99,59.33
256.92,59.15
256.78,58.48
256.26,59.25
256.22,58.95
256.68,57.96
257.03,58.76
256.08,58.75
256.45,58.38
256.72,58.53
257.24,58.77
256.86,59.28
256.88,59.64
256.45,59.62
258.21,58.81
257.22,58.75
256.74,58.69
256.3,58.88
255.52,58.31
255.57,58.27
256.56,57.96
257.2,57.89
257.79,57.85
256.57,58.51
256.37,58.02
256.25,58.97
255.92,59.12
255.5,58.58
255.35,58.06
256.01,57.29
255.52,58.04
255.13,58
255.36,57.69
255.54,57.41
256.5,57.28
256.34,57.43
257,57.2
255.51,58.11
255.2,59.08
255.27,59.15
255.83,58.75
256.21,58.48
256.22,58.82
255.85,59.5
256.61,59.46
257.01,59.81
257.24,59.93
257.93,59.9
257.79,59.33
258.14,58.95
257.45,58.73
256.66,58.54
257.04,58.4
256.11,58.22
257.07,58.1
258.41,57.98
258.93,58.68
258.77,58.77
259.47,58.45
258.18,59.69
258.19,59.75
258.09,59.69
257.02,59.97
256.94,59.68
256.45,59.21
256.12,59.63
257.57,59.11
258.28,58.02
258.56,57.93
258.05,57.86
257.64,58.45
258.03,58.71
258.15,58.77
258.11,59.4
258.09,58.31
259.04,58.7
257.75,58.15
257.04,57.88
257.16,57.56
256.22,58.06
257.51,57.93
258.58,57.6
259.17,58.2
258.94,58.18
258.76,58.15
257.68,59.62
257.67,58.76
257.29,59.07
258,58.26
257.81,57.68
258.1,57.19
257.64,57
257.32,58.23
256.83,58.78
256.52,59.58
257.67,59.48
257.92,58.74
258.06,58.83
257.74,58.25
257.9,57.95
257.98,58.07
257.55,57.76
257.02,58.05
257.02,58.3
258.7,58.15
258.55,57.93
257.87,57.38
258.08,56.96
257.7,57.44
257.01,57.06
256.37,57.58
256.24,57.83
256.67,57.7
257.8,58.49
257.53,57.92
258.45,58.22
259.01,58.62
258.16,58.54
258.72,58.67
258.07,58.32
257.72,57.79
257.32,57.54
257.47,56.89
257.6,57.4
256.67,57.73
256.94,57.85
257.44,57.62
258.41,57.6
258.59,57.21
258.37,57.48
258.36,58.02
257.61,58.36
257.38,58.47
257.25,58.67
257.22,57.75
256.76,57.31
257.29,57.15
257.27,57.1
256.78,57.49
256.73,56.85
257.71,56.29
257.5,56.23
257.92,56.23
257.08,56.5
257.73,56.66
257.53,57.33
257.27,57.63
257.58,57.4
257.58,56.37
257.12,56.24
257.47,57.18
257.32,56.78
257.03,56.59
257.01,56.63
256.38,56.89
255.97,56.69
256.49,56.9
257.29,56.89
258.2,57.22
258.44,57.17
258.69,57.19
258.08,57.4
257.98,57.36
257.76,57.06
257.47,57.12
257.8,57.57
257.03,57.4
257.69,56.97
257.98,57.04
257.54,57.12
257.82,57.11
258.26,57.61
258.22,56.82
258.18,57.09
259.37,56.68
259.61,56.96
258.97,57.43
259.25,57.98
259.14,57.76
258.7,57.73
258.77,57.68
258.64,57.66
258.96,57.18
258.26,56.47
258.78,56.23
258.69,56.42
258.41,56.32
258.26,56.78
257.92,56.54
259.15,56.7
260.06,56.76
262.21,56.69
263.16,57.13
263.77,57.28
264.14,57.35
264.54,57.71
265.08,58.24
265.14,58.03
265.05,58.31
264.58,57.94
265.16,57.74
266.65,57.45
268,57.7
269.63,57.51
270.94,57.21
271.97,57
272.26,56.49
274.01,56.2
274.21,56.22
275.72,56.31
275.35,56.33
274.96,56.51
274.68,56.26
275.14,56.16
275.57,55.43
275.99,55.89
276.34,56.08
275.48,56.19
276.18,56.13
275.84,56.43
276.09,56.84
276.64,56.63
277.28,55.66
276.78,55.43
276.52,55.53
276.37,55.82
276.33,56.45
276.83,55.71
276.46,55.86
275.83,56.29
276.63,56.73
275.73,57.53
275.52,57.47
274.69,57.72
274.27,57.44
273.96,56.91
273.86,57.24
274.65,56.36
275.36,55.87
275.71,56.1
275.65,56.01
275.79,56
275.31,55.84
274.88,55.78
274.85,56.24
274.99,55.68
275.44,56.16
275.56,56.52
276.22,56.85
275.63,57.02
275.3,57.01
275.58,56.58
275.17,56.44
274.32,56.14
274.13,55.84
274.56,55.74
274.68,55.65
274.59,55.56
274.5,56
275.33,56.62
